Date,Time,Location,#,Session,Session Title,Paper ID,Paper Title,Authors,Title-arxiv,Abstract,URL
,,,,,Analyzing Humans in Images,143,Transition Forests: Learning Discriminative Temporal Transitions for Action Recognition and Detection,"Guillermo Garcia-Hernando, Tae-Kyun Kim",Transition Forests: Learning Discriminative Temporal Transitions for Action Recognition and Detection,"A human action can be seen as transitions between one's body poses over time, where the transition depicts a temporal relation between two poses. Recognizing actions thus involves learning a classifier sensitive to these pose transitions as well as to static poses. In this paper, we introduce a novel method called transitions forests, an ensemble of decision trees that both learn to discriminate static poses and transitions between pairs of two independent frames. During training, node splitting is driven by alternating two criteria: the standard classification objective that maximizes the discrimination power in individual frames, and the proposed one in pairwise frame transitions. Growing the trees tends to group frames that have similar associated transitions and share same action label incorporating temporal information that was not available otherwise. Unlike conventional decision trees where the best split in a node is determined independently of other nodes, the transition forests try to find the best split of nodes jointly (within a layer) for incorporating distant node transitions. When inferring the class label of a new frame, it is passed down the trees and the prediction is made based on previous frame predictions and the current one in an efficient and online manner. We apply our method on varied skeleton action recognition and online detection datasets showing its suitability over several baselines and state-of-the-art approaches.",http://arxiv.org/pdf/1607.02737v3
,,,,,,189,Scene Flow to Action Map: A New Representation for RGB-D Based Action Recognition With Convolutional Neural Networks,"Pichao Wang, Wanqing Li, Zhimin Gao, Yuyao Zhang, Chang Tang, Philip Ogunbona",,,
,,,,,,970,Detecting Masked Faces in the Wild With LLE-CNNs,"Shiming Ge, Jia Li, Qiting Ye, Zhao Luo",,,
,,,,,,1289,A Domain Based Approach to Social Relation Recognition,"Qianru Sun, Bernt Schiele, Mario Fritz",A Domain Based Approach to Social Relation Recognition,"Social relations are the foundation of human daily life. Developing techniques to analyze such relations from visual data bears great potential to build machines that better understand us and are capable of interacting with us at a social level. Previous investigations have remained partial due to the overwhelming diversity and complexity of the topic and consequently have only focused on a handful of social relations. In this paper, we argue that the domain-based theory from social psychology is a great starting point to systematically approach this problem. The theory provides coverage of all aspects of social relations and equally is concrete and predictive about the visual attributes and behaviors defining the relations included in each domain. We provide the first dataset built on this holistic conceptualization of social life that is composed of a hierarchical label space of social domains and social relations. We also contribute the first models to recognize such domains and relations and find superior performance for attribute based features. Beyond the encouraging performance of the attribute based approach, we also find interpretable features that are in accordance with the predictions from social psychology literature. Beyond our findings, we believe that our contributions more tightly interleave visual recognition and social psychology theory that has the potential to complement the theoretical work in the area with empirical and data-driven models of social life.",http://arxiv.org/pdf/1704.06456v1
,,,,,,1698,Spatio-Temporal Naive-Bayes Nearest-Neighbor (ST-NBNN) for Skeleton-Based Action Recognition,"Junwu Weng, Chaoqun Weng, Junsong Yuan",,,
,,,,,,2928,Personalizing Gesture Recognition Using Hierarchical Bayesian Neural Networks,"Ajjen Joshi, Soumya Ghosh, Margrit Betke, Stan Sclaroff, Hanspeter Pfister",,,
,,,,,Applications,237,Real-Time 3D Model Tracking in Color and Depth on a Single CPU Core,"Wadim Kehl, Federico Tombari, Slobodan Ilic, Nassir Navab",,,
,,,,,,1304,Multi-Scale FCN With Cascaded Instance Aware Segmentation for Arbitrary Oriented Word Spotting in the Wild,"Dafang He, Xiao Yang, Chen Liang, Zihan Zhou, Alexander G. Ororbi II, Daniel Kifer, C. Lee Giles",,,
,,,,,,2662,Viraliency: Pooling Local Virality,"Xavier Alameda-Pineda, Andrea Pilzer, Dan Xu, Nicu Sebe, Elisa Ricci",Viraliency: Pooling Local Virality,"In our overly-connected world, the automatic recognition of virality - the quality of an image or video to be rapidly and widely spread in social networks - is of crucial importance, and has recently awaken the interest of the computer vision community. Concurrently, recent progress in deep learning architectures showed that global pooling strategies allow the extraction of activation maps, which highlight the parts of the image most likely to contain instances of a certain class. We extend this concept by introducing a pooling layer that learns the size of the support area to be averaged: the learned top-N average (LENA) pooling. We hypothesize that the latent concepts (feature maps) describing virality may require such a rich pooling strategy. We assess the effectiveness of the LENA layer by appending it on top of a convolutional siamese architecture and evaluate its performance on the task of predicting and localizing virality. We report experiments on two publicly available datasets annotated for virality and show that our method outperforms state-of-the-art approaches.",http://arxiv.org/pdf/1703.03937v2
,,,,,Biomedical Image/Video Analysis,2395,A Non-Local Low-Rank Framework for Ultrasound Speckle Reduction,"Lei Zhu, Chi-Wing Fu, Michael S. Brown, Pheng-Ann Heng",,,
,,,,,Image Motion & Tracking,162,Video Acceleration Magnification,"Yichao Zhang, Silvia L. Pintea, Jan C. van Gemert",Video Acceleration Magnification,"The ability to amplify or reduce subtle image changes over time is useful in contexts such as video editing, medical video analysis, product quality control and sports. In these contexts there is often large motion present which severely distorts current video amplification methods that magnify change linearly. In this work we propose a method to cope with large motions while still magnifying small changes. We make the following two observations: i) large motions are linear on the temporal scale of the small changes; ii) small changes deviate from this linearity. We ignore linear motion and propose to magnify acceleration. Our method is pure Eulerian and does not require any optical flow, temporal alignment or region annotations. We link temporal second-order derivative filtering to spatial acceleration magnification. We apply our method to moving objects where we show motion magnification and color magnification. We provide quantitative as well as qualitative evidence for our method while comparing to the state-of-the-art.",http://arxiv.org/pdf/1704.04186v2
